,날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무가격,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2219,2020-02-13,0.1,1.5,8.0,12.5,3.5,84,29,1.6,10.0,462.81403150000006,1575.67,1009506,0,5114,1183,5149,1818.05,1547.53,1373.28,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2220,2020-02-14,0.0,0.0,7.8,15.8,3.0,77,9,1.1,7.0,446.5501853,1272.44,1009506,0,5114,1183,5149,1816.72,1545.01,1370.38,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2221,2020-02-15,1.4,8.0,9.4,15.9,3.2,78,25,1.6,15.4,454.6941174,1064.54,1009506,0,5114,1183,5149,1814.8,1542.96,1367.64,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2222,2020-02-16,6.7,15.0,1.8,8.3,-2.1,77,32,3.6,22.8,455.8201568,1415.415,1009506,0,5114,1183,5149,1814.25,1541.95,1366.27,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2223,2020-02-17,1.3,78.4,-3.0,-0.5,-5.2,65,28,3.7,26.8,456.94619620000003,1766.29,1009506,0,5114,1183,5149,1813.68,1540.38,1364.35,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2224,2020-02-18,0.0,28.8,-1.7,4.0,-6.8,56,16,2.3,22.5,448.96155939999994,1465.61,1009506,0,5114,1183,5149,1812.8,1538.33,1361.95,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2225,2020-02-19,0.0,0.0,2.1,9.2,-4.6,62,19,1.3,10.0,453.3194672,1179.21,1009506,0,5114,1183,5149,1811.83,1536.63,1359.7,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2226,2020-02-20,0.0,0.0,4.7,12.3,-1.3,66,16,1.1,6.8,441.8369541,1266.57,1009506,0,5114,1183,5149,1811.46,1535.17,1357.74,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2227,2020-02-21,1.7,7.3,6.8,13.9,-0.6,69,17,1.4,15.3,443.60548439999997,1604.11,1009506,0,5114,1183,5149,1810.36,1533.93,1356.17,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2228,2020-02-22,1.7,5.6,6.2,9.9,1.8,58,17,3.7,16.6,415.3240735,1740.35,1009506,0,5114,1183,5149,1809.55,1533.01,1354.85,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2229,2020-02-23,0.0,0.0,3.2,9.4,-2.1,52,9,2.0,12.4,404.9028879,1890.96,1009506,0,5114,1183,5149,1809.15,1532.62,1354.19,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2230,2020-02-24,0.2,2.3,6.9,14.7,-1.6,56,5,1.4,10.1,394.4817023,2041.57,1009506,0,5114,1183,5149,1808.9,1531.73,1353.38,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2231,2020-02-25,27.7,57.8,7.3,9.8,5.5,91,19,2.0,13.6,375.1234383,2035.55,1009506,0,5114,1183,5149,1808.13,1530.59,1351.74,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2232,2020-02-26,1.2,22.1,6.9,11.8,2.9,80,38,1.7,11.4,352.2342137,1776.91,1009506,0,5114,1183,5149,1807.1,1529.45,1350.36,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2233,2020-02-27,0.1,2.0,5.1,10.1,1.1,71,27,1.5,11.2,340.1769673,1467.52,1009506,0,5114,1183,5149,1806.39,1528.09,1348.74,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2234,2020-02-28,2.6,9.8,4.2,6.5,1.4,86,43,1.2,11.2,364.7501185,1251.02,1009506,0,5114,1183,5149,1805.07,1526.59,1346.79,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2235,2020-02-29,0.0,16.6,6.5,12.0,2.6,81,30,1.3,10.3,348.5891044,768.44,1009506,0,5114,1183,5149,1803.7,1525.03,1344.88,1.1,0.3,2.2,-0.1,-0.6,1.0,0.6,1.7
2236,2020-03-01,0.1,4.2,6.7,11.9,1.9,79,37,1.5,12.9,381.10808844999997,1060.67,1009506,0,5114,1183,5149,1803.08,1523.52,1342.68,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2237,2020-03-02,0.1,4.0,5.1,9.6,1.6,58,14,2.6,14.4,413.6270725,1352.9,1009506,0,5114,1183,5149,1802.14,1521.76,1340.72,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2238,2020-03-03,0.1,2.0,5.9,12.0,-0.1,70,30,1.6,10.9,464.0487933,982.55,1009506,0,5114,1183,5149,1801.32,1519.5,1337.92,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2239,2020-03-04,0.0,3.5,4.1,8.4,0.1,56,14,3.5,21.1,482.5983393,1302.07,1009506,0,5114,1183,5149,1799.7,1517.3,1335.41,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2240,2020-03-05,0.0,2.6,2.2,8.3,-2.5,52,12,2.2,20.5,453.8217483,1600.05,1009506,0,5114,1183,5149,1798.05,1515.36,1333.15,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2241,2020-03-06,0.0,0.0,3.6,11.8,-4.2,54,1,1.2,7.6,404.5437845,1743.47,1009506,0,5114,1183,5149,1796.42,1513.55,1330.82,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2242,2020-03-07,1.8,16.4,5.2,10.4,0.4,71,17,1.0,8.1,370.2294787,1524.0,1009506,0,5114,1183,5149,1794.74,1511.7,1328.48,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2243,2020-03-08,0.0,0.0,7.4,16.1,0.2,70,17,1.3,8.1,367.65975460000004,1659.685,1009506,0,5114,1183,5149,1794.84,1510.79,1327.27,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2244,2020-03-09,3.3,43.0,8.6,14.8,1.4,74,20,1.3,11.3,365.0900305,1795.37,1009506,0,5114,1183,5149,1793.63,1508.65,1324.82,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2245,2020-03-10,9.3,23.5,7.3,9.8,4.3,85,36,2.5,22.4,370.8662329,1500.6,1009506,0,5114,1183,5149,1791.38,1505.06,1320.52,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2246,2020-03-11,0.0,4.0,4.6,9.5,0.3,49,12,3.0,19.9,370.64327010000005,1411.7,1009506,0,5114,1183,5149,1787.07,1499.7,1314.23,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2247,2020-03-12,0.0,0.1,6.5,14.7,-1.8,51,11,1.8,12.4,370.3702577,1324.24,1009506,0,5114,1183,5149,1783.97,1494.89,1308.62,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2248,2020-03-13,0.0,0.5,6.9,13.0,1.3,51,6,2.2,13.9,360.60251150000005,1441.03,1009506,0,5114,1183,5149,1781.11,1490.23,1303.35,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2249,2020-03-14,0.0,2.7,4.9,10.1,-1.2,44,11,2.8,16.4,344.94836610000004,1476.11,1009506,0,5114,1183,5149,1777.31,1486.01,1298.25,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2250,2020-03-15,0.4,6.9,5.1,11.0,0.2,52,15,3.5,21.8,345.73657395,1746.195,1009506,0,5114,1183,5149,1775.51,1484.04,1295.73,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2251,2020-03-16,0.3,12.1,4.2,10.3,-2.1,50,11,2.2,21.1,346.52478179999997,2016.28,1009506,0,5114,1183,5149,1774.18,1480.14,1291.56,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2252,2020-03-17,0.1,2.2,7.2,13.5,0.6,66,18,2.4,12.0,342.9391805,1564.17,1009506,0,5114,1183,5149,1770.16,1473.72,1284.17,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2253,2020-03-18,0.0,0.0,9.5,17.7,1.3,57,7,1.6,12.4,344.16279860000003,1421.28,1009506,0,5114,1183,5149,1764.62,1465.4,1275.15,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2254,2020-03-19,0.1,5.2,9.5,15.6,4.3,53,9,4.3,17.8,347.58464100000003,1318.97,1009506,0,5114,1183,5149,1758.43,1457.94,1266.95,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2255,2020-03-20,0.0,0.0,9.2,15.5,2.7,42,9,2.8,16.5,348.005823,1264.97,1009506,0,5114,1183,5149,1753.61,1450.71,1259.24,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2256,2020-03-21,0.3,5.7,13.1,21.1,4.4,58,19,2.2,13.8,352.95143219999994,1053.93,1009506,0,5114,1183,5149,1749.08,1445.02,1253.06,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2257,2020-03-22,0.0,1.0,12.1,18.5,6.1,57,9,2.4,12.9,381.94558329999995,1224.04,1009506,0,5114,1183,5149,1746.33,1442.55,1250.05,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2258,2020-03-23,0.0,0.0,9.6,17.2,2.0,51,11,2.1,12.2,410.93973439999996,1394.15,1009506,0,5114,1183,5149,1744.38,1437.38,1244.7,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2259,2020-03-24,0.0,0.0,9.3,17.2,1.9,58,10,1.4,8.6,463.22867919999993,1260.66,1009506,0,5114,1183,5149,1740.34,1430.25,1236.94,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2260,2020-03-25,0.0,0.6,11.5,19.6,2.5,57,15,1.5,11.1,474.17665080000006,1496.95,1009506,0,5114,1183,5149,1735.57,1423.96,1230.81,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2261,2020-03-26,7.5,80.4,13.2,18.2,7.6,76,15,1.4,12.2,464.43100589999995,1482.45,1009506,0,5114,1183,5149,1730.56,1418.18,1224.52,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2262,2020-03-27,5.8,20.8,11.4,16.3,6.4,84,23,2.2,16.5,431.8857291,1733.27,1009506,0,5114,1183,5149,1724.93,1411.92,1218.12,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2263,2020-03-28,0.0,7.0,7.0,11.3,3.2,52,7,2.1,16.9,407.2494977,1291.58,1009506,0,5114,1183,5149,1720.03,1406.63,1212.81,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2264,2020-03-29,0.1,2.6,7.5,14.4,0.1,62,16,1.6,10.9,396.197876,1399.415,1009506,0,5114,1183,5149,1718.25,1403.83,1209.9,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2265,2020-03-30,0.0,0.0,9.9,16.9,4.0,61,10,1.4,8.0,385.1462543,1507.25,1009506,0,5114,1183,5149,1715.02,1398.93,1205.16,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2266,2020-03-31,0.0,0.6,11.0,18.9,2.6,58,9,1.4,9.2,375.8379463,1472.66,1009506,0,5114,1183,5149,1710.61,1393.03,1199.27,1.0,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2267,2020-04-01,0.7,8.2,10.6,17.4,5.4,55,15,2.5,17.1,389.2349568,1369.09,1009506,0,5114,1183,5149,1704.02,1384.29,1190.5,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2268,2020-04-02,0.0,0.0,9.3,16.8,1.9,51,6,1.8,13.2,379.76018480000005,1656.32,1009506,0,5114,1183,5149,1698.16,1377.9,1184.19,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2269,2020-04-03,0.0,0.0,10.4,18.0,2.8,44,5,2.0,9.7,373.1754273,1423.56,1009506,0,5114,1183,5149,1692.18,1372.03,1178.65,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2270,2020-04-04,0.0,0.0,8.9,16.2,2.8,47,9,2.9,15.9,347.036489,1480.61,1009506,0,5114,1183,5149,1687.27,1367.91,1174.57,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2271,2020-04-05,0.0,0.0,6.8,14.2,-0.2,42,2,2.0,13.8,343.26199355000006,1685.125,1009506,0,5114,1183,5149,1685.68,1366.27,1172.64,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2272,2020-04-06,0.0,0.0,8.9,16.9,-0.2,47,7,1.8,8.3,339.48749810000004,1889.64,1009506,0,5114,1183,5149,1683.33,1362.9,1169.74,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2273,2020-04-07,0.0,2.5,11.6,18.7,4.1,50,14,2.2,10.1,324.35803,1790.61,1009506,0,5114,1183,5149,1677.91,1357.79,1164.68,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2274,2020-04-08,0.1,6.6,9.7,15.9,3.9,44,2,2.6,11.4,321.3046377,1584.53,1009506,0,5114,1183,5149,1672.42,1352.04,1159.16,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2275,2020-04-09,0.0,0.1,8.7,15.5,1.3,51,11,2.1,10.8,334.0090556,1398.69,1009506,0,5114,1183,5149,1666.71,1347.54,1154.71,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2276,2020-04-10,0.0,0.6,9.4,14.4,4.9,59,19,1.6,8.5,375.17182389999994,1685.26,1009506,0,5114,1183,5149,1664.62,1343.57,1151.07,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2277,2020-04-11,1.9,23.9,8.7,13.6,4.0,68,23,1.4,9.0,362.80391569999995,1037.45,1009506,0,5114,1183,5149,1661.38,1339.93,1147.46,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2278,2020-04-12,3.9,26.4,8.0,13.4,3.3,74,30,2.3,11.5,378.11169279999996,1243.055,1009506,0,5114,1183,5149,1660.48,1338.46,1145.88,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2279,2020-04-13,0.0,1.2,9.2,16.1,3.4,50,8,2.5,18.4,393.41946989999997,1448.66,1009506,0,5114,1183,5149,1658.4,1335.31,1143.12,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2280,2020-04-14,0.0,0.0,11.8,21.0,2.0,45,3,1.8,9.3,479.56989180000005,991.7,1009506,0,5114,1183,5149,1653.34,1331.1,1139.03,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2281,2020-04-15,0.0,0.0,12.1,20.4,4.3,47,6,1.6,11.1,461.3373183,1268.59,1009506,0,5114,1183,5149,1649.69,1326.56,1134.87,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2282,2020-04-16,0.0,0.1,13.0,20.1,5.2,58,14,2.2,14.0,391.96816939999997,1583.16,1009506,0,5114,1183,5149,1647.1,1322.62,1131.51,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2283,2020-04-17,13.8,40.5,11.5,15.3,8.6,84,35,1.9,16.3,387.20892789999994,1184.56,1009506,0,5114,1183,5149,1642.79,1317.95,1127.11,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2284,2020-04-18,0.7,10.6,12.2,18.0,7.8,74,31,2.1,13.7,368.05202189999994,1035.41,1009506,0,5114,1183,5149,1638.0,1313.53,1123.01,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2285,2020-04-19,19.0,41.7,10.6,14.2,7.7,86,40,2.0,15.1,384.90575279999996,1273.835,1009506,0,5114,1183,5149,1636.18,1311.41,1120.79,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2286,2020-04-20,0.5,8.7,11.2,16.1,7.7,75,31,2.6,13.4,401.7594837,1512.26,1009506,0,5114,1183,5149,1633.7,1307.26,1117.33,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2287,2020-04-21,0.0,0.6,8.9,13.9,4.9,45,7,3.8,14.9,406.70723760000004,1279.79,1009506,0,5114,1183,5149,1628.79,1301.62,1111.91,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2288,2020-04-22,0.0,0.1,7.2,11.5,3.8,43,12,3.9,16.3,413.73871,1332.52,1009506,0,5114,1183,5149,1623.3,1296.7,1107.16,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2289,2020-04-23,0.0,2.6,8.4,14.3,3.0,47,17,3.3,15.6,387.9286472,1486.29,1009506,0,5114,1183,5149,1618.87,1292.03,1102.66,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2290,2020-04-24,0.0,0.5,10.0,16.0,2.6,45,7,3.1,14.4,422.9852029,1034.94,1009506,0,5114,1183,5149,1614.44,1287.36,1098.28,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2291,2020-04-25,0.0,2.7,13.9,21.0,5.9,53,16,3.5,16.5,416.4197819,1087.01,1009506,0,5114,1183,5149,1612.18,1283.83,1094.84,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2292,2020-04-26,0.2,5.0,11.9,18.2,5.6,53,9,2.2,10.1,413.21187875,1388.905,1009506,0,5114,1183,5149,1610.72,1282.05,1092.88,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2293,2020-04-27,0.1,5.3,11.2,17.9,4.4,55,13,2.0,9.7,410.0039756,1690.8,1009506,0,5114,1183,5149,1608.34,1278.85,1090.09,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2294,2020-04-28,0.0,0.0,12.8,20.3,4.0,52,12,2.2,14.1,427.6964107,1606.54,1009506,0,5114,1183,5149,1602.04,1274.4,1085.57,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2295,2020-04-29,0.0,0.0,14.8,22.9,7.0,49,11,1.8,10.3,415.3321331,1644.41,1009506,0,5114,1183,5149,1596.82,1270.26,1081.5,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2296,2020-04-30,0.0,0.0,17.0,24.4,7.1,59,14,2.3,10.9,401.4696294,1320.36,1009506,0,5114,1183,5149,1593.67,1267.24,1078.54,0.1,1.8,-0.7,0.0,-1.6,1.0,0.3,0.3
2297,2020-05-01,0.0,0.2,20.9,27.4,14.8,70,16,2.5,13.7,388.0738748,1366.62,1009506,0,5114,1183,5149,1590.71,1264.02,1075.28,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2298,2020-05-02,0.4,36.6,20.5,25.2,16.7,74,25,2.0,11.4,391.5083709,771.54,1009506,0,5114,1183,5149,1589.18,1262.63,1073.84,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2299,2020-05-03,12.6,80.2,18.3,21.6,15.6,86,33,1.5,12.2,395.24283305,1129.975,1009506,0,5114,1183,5149,1588.9,1261.66,1072.7,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2300,2020-05-04,0.0,0.9,19.0,26.2,13.5,77,30,1.9,13.3,398.9772952,1488.41,1009506,0,5114,1183,5149,1587.14,1259.87,1071.05,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2301,2020-05-05,1.3,7.9,15.4,19.9,11.8,83,37,1.5,12.3,420.0404558,1300.09,1009506,0,5114,1183,5149,1585.24,1257.33,1068.43,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2302,2020-05-06,0.0,0.1,17.7,25.5,11.2,66,12,1.9,9.6,407.3138119,1403.18,1009506,0,5114,1183,5149,1584.8,1256.15,1067.27,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2303,2020-05-07,0.0,0.0,16.9,23.5,10.0,48,12,2.2,11.1,396.73394260000003,1401.44,1009506,0,5114,1183,5149,1583.12,1253.91,1065.07,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2304,2020-05-08,3.6,30.2,17.1,23.7,9.2,57,8,2.0,18.5,392.24037799999996,1103.64,1009506,0,5114,1183,5149,1580.74,1252.46,1063.74,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2305,2020-05-09,33.1,111.2,15.7,18.2,13.4,94,51,2.5,16.1,366.1941365,990.03,1009506,0,5114,1183,5149,1578.74,1251.41,1062.51,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2306,2020-05-10,0.4,3.6,15.6,19.5,12.8,83,34,2.4,11.4,361.06907155,1452.52,1009506,0,5114,1183,5149,1579.52,1251.08,1062.18,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2307,2020-05-11,0.3,3.7,18.1,24.4,12.1,60,15,2.4,11.8,355.9440066,1915.01,1009506,0,5114,1183,5149,1578.34,1250.1,1061.41,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2308,2020-05-12,0.3,3.6,16.3,21.7,11.7,61,22,3.1,11.5,360.9106417,1555.24,1009506,0,5114,1183,5149,1577.14,1249.18,1060.35,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2309,2020-05-13,0.0,0.0,16.1,22.9,8.6,51,14,2.3,12.4,335.10269980000004,1614.02,1009506,0,5114,1183,5149,1575.22,1248.34,1059.55,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2310,2020-05-14,0.0,0.2,18.6,26.0,10.4,46,12,1.5,10.2,315.63408960000004,1550.57,1009506,0,5114,1183,5149,1574.88,1247.95,1059.16,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2311,2020-05-15,17.8,59.8,15.9,18.9,14.3,87,24,1.9,15.1,326.1126614,1386.88,1009506,0,5114,1183,5149,1574.2,1247.58,1058.75,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2312,2020-05-16,0.4,5.3,17.4,21.9,14.5,88,45,1.3,6.9,350.58173500000004,774.22,1009506,0,5114,1183,5149,1574.45,1247.73,1059.02,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2313,2020-05-17,0.0,85.0,19.3,25.3,15.1,81,36,1.4,10.5,345.77150925,1113.6100000000001,1009506,0,5114,1183,5149,1573.51,1247.91,1059.12,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2314,2020-05-18,18.4,57.3,18.0,23.2,14.0,85,37,2.2,14.4,340.9612835,1453.0,1009506,0,5114,1183,5149,1574.19,1248.13,1059.5,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2315,2020-05-19,8.3,140.0,13.4,17.1,10.5,79,43,2.7,17.0,329.72027760000003,1578.27,1009506,0,5114,1183,5149,1574.97,1248.66,1059.77,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2316,2020-05-20,0.3,12.5,13.7,19.2,8.6,72,28,1.8,10.7,319.15900939999995,1271.54,1009506,0,5114,1183,5149,1575.39,1249.29,1060.26,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2317,2020-05-21,0.0,1.4,15.4,21.2,9.4,73,35,1.6,11.7,313.6339465,1402.84,1009506,0,5114,1183,5149,1576.32,1250.29,1061.27,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2318,2020-05-22,0.2,11.6,16.8,22.2,12.3,74,29,1.8,19.8,319.2130473,1358.41,1009506,0,5114,1183,5149,1576.71,1251.66,1062.7,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2319,2020-05-23,0.1,35.0,18.2,24.3,12.5,72,23,1.5,11.7,340.3229165,826.0,1009506,0,5114,1183,5149,1577.57,1253.38,1063.99,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2320,2020-05-24,3.8,23.0,18.4,23.5,13.9,80,35,1.9,11.2,336.1556969,1283.85,1009506,0,5114,1183,5149,1579.53,1254.16,1064.54,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2321,2020-05-25,0.0,0.4,17.7,22.4,13.8,78,26,1.4,7.4,331.9884773,1741.7,1009506,0,5114,1183,5149,1578.21,1255.48,1065.87,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2322,2020-05-26,0.4,9.2,18.2,24.3,14.0,74,27,1.5,7.9,334.4578692,1682.7,1009506,0,5114,1183,5149,1578.88,1258.57,1068.51,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2323,2020-05-27,0.0,0.8,18.3,24.5,13.2,64,16,1.9,8.9,308.7176518,1613.37,1009506,0,5114,1183,5149,1582.14,1261.22,1070.81,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2324,2020-05-28,0.0,0.5,18.1,24.7,11.8,67,21,1.6,9.3,299.7390472,1538.07,1009506,0,5114,1183,5149,1584.13,1263.74,1073.05,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2325,2020-05-29,0.0,0.3,19.3,26.2,12.5,66,19,1.4,8.7,327.9688115,1388.4,1009506,0,5114,1183,5149,1585.27,1266.16,1075.16,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2326,2020-05-30,0.0,1.4,20.3,26.8,13.8,62,21,1.4,7.1,342.2411059,917.63,1009506,0,5114,1183,5149,1585.9,1268.42,1077.12,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2327,2020-05-31,1.7,32.2,20.0,25.5,14.4,70,18,1.5,7.6,357.2012982,1229.905,1009506,0,5114,1183,5149,1585.73,1269.84,1078.2,-0.3,3.1,-2.0,0.1,-1.9,0.9,0.5,-0.7
2328,2020-06-01,0.3,2.3,20.6,25.9,15.6,63,19,2.5,10.0,372.16149049999996,1542.18,1009506,0,5114,1183,5149,1587.69,1273.49,1081.82,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2329,2020-06-02,0.5,6.1,19.3,25.2,13.0,61,14,1.5,12.3,424.6209223999999,1343.44,1009506,0,5114,1183,5149,1588.6,1276.04,1084.15,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2330,2020-06-03,0.2,8.6,21.9,27.4,16.9,74,23,1.7,9.4,406.9342799,1349.74,1009506,0,5114,1183,5149,1589.64,1279.03,1086.91,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2331,2020-06-04,0.0,0.9,23.8,29.7,18.7,71,24,2.1,8.5,402.2853375,1292.46,1009506,0,5114,1183,5149,1591.01,1282.23,1089.92,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2332,2020-06-05,0.0,0.6,23.0,29.2,18.4,73,19,1.6,8.5,397.8158744,1291.44,1009506,0,5114,1183,5149,1593.08,1286.85,1094.27,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2333,2020-06-06,1.3,45.8,21.8,27.8,17.4,73,29,1.8,8.9,397.6787994,707.32,1009506,0,5114,1183,5149,1594.97,1292.21,1099.12,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2334,2020-06-07,0.0,0.5,22.0,28.2,16.9,67,23,1.5,8.9,408.10659105,993.56,1009506,0,5114,1183,5149,1595.55,1294.67,1101.38,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
